symbol,fundingTime,fundingRate,markPrice
ETHUSDT,1681948800010,0.00006419,
ETHUSDT,1681977600012,0.00000032,
ETHUSDT,1682006400012,0.00002269,
ETHUSDT,1682035200009,0.00008620,
ETHUSDT,1682064000009,0.00006903,
ETHUSDT,1682092800003,0.00008488,
ETHUSDT,1682121600000,0.00005467,
ETHUSDT,1682150400000,-0.00000562,
ETHUSDT,1682179200016,0.00002848,
ETHUSDT,1682208000009,-0.00006991,
ETHUSDT,1682236800020,0.00001032,
ETHUSDT,1682265600007,0.00004969,
ETHUSDT,1682294400000,0.00009041,
ETHUSDT,1682323200008,0.00001238,
ETHUSDT,1682352000006,0.00005112,
ETHUSDT,1682380800014,0.00008411,
ETHUSDT,1682409600009,0.00008034,
ETHUSDT,1682438400015,0.00006892,
ETHUSDT,1682467200015,0.00003840,
ETHUSDT,1682496000013,0.00001253,
ETHUSDT,1682524800001,0.00008700,
ETHUSDT,1682553600014,-0.00002203,
ETHUSDT,1682582400008,0.00005850,
ETHUSDT,1682611200005,0.00003408,
ETHUSDT,1682640000011,0.00008670,
ETHUSDT,1682668800007,0.00008037,
ETHUSDT,1682697600006,0.00008463,
ETHUSDT,1682726400004,0.00004382,
ETHUSDT,1682755200016,0.00007125,
ETHUSDT,1682784000001,0.00005044,
ETHUSDT,1682812800008,0.00006303,
ETHUSDT,1682841600000,-0.00000213,
ETHUSDT,1682870400010,0.00008291,
ETHUSDT,1682899200004,-0.00002629,
ETHUSDT,1682928000008,0.00002338,
ETHUSDT,1682956800014,0.00000846,
ETHUSDT,1682985600015,0.00009917,
ETHUSDT,1683014400018,0.00002555,
ETHUSDT,1683043200000,0.00008146,
ETHUSDT,1683072000009,0.00009799,
ETHUSDT,1683100800003,0.00006273,
ETHUSDT,1683129600011,0.00010000,
ETHUSDT,1683158400000,0.00010000,
ETHUSDT,1683187200000,0.00010000,
ETHUSDT,1683216000011,0.00009900,
ETHUSDT,1683244800002,0.00003555,
ETHUSDT,1683273600000,0.00005680,
ETHUSDT,1683302400000,0.00010000,
ETHUSDT,1683331200009,0.00010000,
ETHUSDT,1683360000000,0.00010000,
ETHUSDT,1683388800000,0.00000694,
ETHUSDT,1683417600000,0.00001519,
ETHUSDT,1683446400000,0.00002257,
ETHUSDT,1683475200006,0.00004724,
ETHUSDT,1683504000000,0.00005356,
ETHUSDT,1683532800007,0.00001131,
ETHUSDT,1683561600015,0.00003803,
ETHUSDT,1683590400015,0.00009627,
ETHUSDT,1683619200000,0.00010000,
ETHUSDT,1683648000000,0.00005218,
ETHUSDT,1683676800007,0.00002199,
ETHUSDT,1683705600003,0.00006916,
ETHUSDT,1683734400000,0.00004334,
ETHUSDT,1683763200011,-0.00000399,
ETHUSDT,1683792000000,0.00002198,
ETHUSDT,1683820800005,0.00005429,
ETHUSDT,1683849600020,0.00001830,
ETHUSDT,1683878400001,0.00000454,
ETHUSDT,1683907200010,-0.00000917,
ETHUSDT,1683936000000,0.00002858,
ETHUSDT,1683964800000,0.00002366,
ETHUSDT,1683993600026,0.00000857,
ETHUSDT,1684022400029,-0.00000480,
ETHUSDT,1684051200010,0.00005487,
ETHUSDT,1684080000008,0.00003797,
ETHUSDT,1684108800006,-0.00001849,
ETHUSDT,1684137600005,-0.00000295,
ETHUSDT,1684166400008,-0.00001988,
ETHUSDT,1684195200021,-0.00001560,
ETHUSDT,1684224000000,0.00001255,
ETHUSDT,1684252800000,0.00006009,
ETHUSDT,1684281600010,0.00008760,
ETHUSDT,1684310400000,-0.00001530,
ETHUSDT,1684339200001,0.00003984,
ETHUSDT,1684368000000,0.00007696,
