symbol,fundingTime,fundingRate,markPrice
BTCUSDT,1677340800015,-0.00000048,
BTCUSDT,1677369600007,0.00007372,
BTCUSDT,1677398400012,0.00002760,
BTCUSDT,1677427200000,0.00006581,
BTCUSDT,1677456000011,0.00008144,
BTCUSDT,1677484800003,0.00001196,
BTCUSDT,1677513600000,0.00006826,
BTCUSDT,1677542400011,0.00003414,
BTCUSDT,1677571200018,0.00001985,
BTCUSDT,1677600000005,0.00005950,
BTCUSDT,1677628800016,0.00000185,
BTCUSDT,1677657600000,0.00010000,
BTCUSDT,1677686400008,0.00010000,
BTCUSDT,1677715200009,0.00008612,
BTCUSDT,1677744000013,0.00008703,
BTCUSDT,1677772800000,0.00008395,
BTCUSDT,1677801600000,0.00010000,
BTCUSDT,1677830400013,-0.00004203,
BTCUSDT,1677859200000,-0.00000226,
BTCUSDT,1677888000001,0.00000530,
BTCUSDT,1677916800008,0.00003812,
BTCUSDT,1677945600012,0.00002104,
BTCUSDT,1677974400000,0.00001874,
BTCUSDT,1678003200000,0.00000544,
BTCUSDT,1678032000015,0.00003706,
BTCUSDT,1678060800007,0.00004054,
BTCUSDT,1678089600017,0.00005460,
BTCUSDT,1678118400000,0.00005414,
BTCUSDT,1678147200009,0.00001173,
BTCUSDT,1678176000016,0.00004375,
BTCUSDT,1678204800017,0.00002631,
BTCUSDT,1678233600000,0.00002917,
BTCUSDT,1678262400014,0.00003816,
BTCUSDT,1678291200021,0.00010000,
BTCUSDT,1678320000010,0.00010000,
BTCUSDT,1678348800013,0.00010000,
BTCUSDT,1678377600002,0.00010000,
BTCUSDT,1678406400000,-0.00008895,
BTCUSDT,1678435200000,0.00000526,
BTCUSDT,1678464000005,-0.00001647,
BTCUSDT,1678492800011,0.00002364,
BTCUSDT,1678521600003,-0.00002296,
BTCUSDT,1678550400011,-0.00002341,
BTCUSDT,1678579200001,0.00000376,
BTCUSDT,1678608000000,0.00009088,
BTCUSDT,1678636800005,-0.00004068,
BTCUSDT,1678665600010,0.00010000,
BTCUSDT,1678694400018,0.00006011,
BTCUSDT,1678723200003,0.00010000,
BTCUSDT,1678752000010,0.00015042,
BTCUSDT,1678780800009,0.00010000,
BTCUSDT,1678809600010,0.00029811,
BTCUSDT,1678838400011,0.00010000,
BTCUSDT,1678867200000,0.00024127,
